,date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,ammonia,alder_pollen,birch_pollen,grass_pollen,mugwort_pollen,olive_pollen,ragweed_pollen
2004,2022-10-20 11:00:00,8.3,6.9,115.0,0.55,6.2,70.0,0.03,0.0,3.7,3.7,,,,,0.0,,0.0
2005,2022-10-20 12:00:00,8.1,6.9,115.0,0.5,7.45,73.0,0.03,0.0,3.0,3.0,,,,,0.0,,0.0
2006,2022-10-20 13:00:00,7.9,6.6,115.0,0.5,7.75,74.0,0.03,0.0,1.8,1.8,,,,,0.0,,0.0
2007,2022-10-20 14:00:00,8.0,6.8,117.0,0.6,8.2,75.0,0.03,0.0,0.75,0.75,,,,,0.0,,0.0
2008,2022-10-20 15:00:00,8.6,6.5,122.0,0.9,9.0,74.0,0.03,0.0,0.15,0.15,,,,,0.0,,0.0
2009,2022-10-20 16:00:00,9.8,7.4,124.0,1.65,8.05,68.0,0.03,0.0,0.0,0.0,,,,,0.0,,0.0
2010,2022-10-20 17:00:00,10.7,8.9,130.0,1.9,8.25,66.0,0.03,0.0,0.0,0.0,,,,,0.0,,0.0
2011,2022-10-20 18:00:00,11.4,9.4,129.0,1.95,7.7,62.0,0.03,0.0,0.0,0.0,,,,,0.0,,0.0
2012,2022-10-20 19:00:00,13.0,12.0,136.0,3.85,6.8,60.0,0.03,0.0,0.0,0.0,,,,,0.0,,0.0
2013,2022-10-20 20:00:00,14.1,13.2,139.0,4.25,5.8,57.0,0.03,0.0,0.0,0.0,,,,,0.0,,0.0
2014,2022-10-20 21:00:00,14.2,13.7,141.0,4.05,5.7,55.0,0.02,0.0,0.0,0.0,,,,,0.0,,0.0
2015,2022-10-20 22:00:00,11.2,10.6,139.0,4.4,5.45,53.0,0.02,0.0,0.0,0.0,,,,,0.0,,0.0
2016,2022-10-20 23:00:00,9.7,9.2,136.0,4.35,5.25,50.0,0.02,0.0,0.0,0.0,,,,,0.0,,0.0
2017,2022-10-21 00:00:00,11.4,10.8,133.0,4.0,5.15,50.0,0.02,0.0,0.0,0.0,,,,,0.0,,0.0
2018,2022-10-21 01:00:00,11.2,10.6,136.0,2.55,4.95,50.0,0.02,0.0,0.0,0.0,,,,,0.0,,0.0
2019,2022-10-21 02:00:00,10.3,9.8,131.0,2.45,3.85,50.0,0.02,0.0,0.0,0.0,,,,,0.0,,0.0
2020,2022-10-21 03:00:00,9.9,9.4,129.0,2.35,3.9,49.0,0.02,0.0,0.0,0.0,,,,,0.0,,0.0
2021,2022-10-21 04:00:00,9.7,9.2,129.0,2.4,2.75,48.0,0.02,0.0,0.0,0.0,,,,,0.0,,0.0
2022,2022-10-21 05:00:00,9.7,9.1,131.0,2.8,2.45,47.0,0.03,0.0,0.0,0.0,,,,,0.0,,0.0
2023,2022-10-21 06:00:00,10.4,9.8,136.0,3.75,2.4,49.0,0.05,0.0,0.25,0.25,,,,,0.0,,0.0
2024,2022-10-21 07:00:00,11.8,10.0,124.0,2.5,2.05,52.0,0.08,0.0,0.9,0.95,,,,,0.0,,0.0
2025,2022-10-21 08:00:00,10.8,9.4,128.0,2.25,3.8,58.0,0.11,0.0,1.85,1.95,,,,,0.0,,0.0
2026,2022-10-21 09:00:00,10.4,9.2,120.0,1.35,3.75,55.0,0.14,0.0,2.75,2.95,,,,,0.0,,0.0
2027,2022-10-21 10:00:00,8.7,7.4,114.0,1.1,3.8,67.0,0.14,0.0,3.25,3.55,,,,,0.0,,0.0
2028,2022-10-21 11:00:00,7.6,5.5,108.0,0.8,3.15,71.0,0.13,1.0,3.2,3.45,,,,,0.0,,0.0
2029,2022-10-21 12:00:00,7.0,5.8,106.0,0.9,3.05,79.0,0.11,1.0,2.7,2.7,,,,,0.0,,0.0
2030,2022-10-21 13:00:00,6.4,5.2,104.0,0.85,2.55,77.0,0.13,2.0,1.6,1.65,,,,,0.0,,0.0
2031,2022-10-21 14:00:00,6.5,5.2,104.0,1.0,2.35,75.0,0.16,2.0,0.55,0.65,,,,,0.0,,0.0
2032,2022-10-21 15:00:00,6.8,5.5,107.0,1.35,2.1,73.0,0.18,2.0,0.1,0.15,,,,,0.0,,0.0
2033,2022-10-21 16:00:00,7.4,6.0,110.0,2.2,1.9,70.0,0.18,2.0,0.0,0.0,,,,,0.0,,0.0
2034,2022-10-21 17:00:00,7.9,5.9,115.0,2.35,1.65,64.0,0.16,2.0,0.0,0.0,,,,,0.0,,0.0
2035,2022-10-21 18:00:00,9.1,7.0,118.0,2.45,1.35,61.0,0.14,3.0,0.0,0.0,,,,,0.0,,0.0
2036,2022-10-21 19:00:00,9.4,7.3,118.0,2.55,1.05,62.0,0.14,2.0,0.0,0.0,,,,,0.0,,0.0
2037,2022-10-21 20:00:00,9.6,7.8,116.0,2.5,1.0,60.0,0.15,2.0,0.0,0.0,,,,,0.0,,0.0
2038,2022-10-21 21:00:00,10.0,7.1,116.0,2.55,1.1,59.0,0.14,2.0,0.0,0.0,,,,,0.0,,0.0
2039,2022-10-21 22:00:00,10.7,7.0,113.0,2.35,1.2,59.0,0.12,2.0,0.0,0.0,,,,,0.0,,0.0
2040,2022-10-21 23:00:00,10.6,6.6,108.0,1.85,1.3,60.0,0.11,3.0,0.0,0.0,,,,,0.0,,0.0
2041,2022-10-22 00:00:00,9.2,6.6,105.0,1.15,1.25,58.0,0.12,2.0,0.0,0.0,,,,,0.0,,0.0
2042,2022-10-22 01:00:00,9.2,6.2,105.0,1.3,1.3,58.0,0.12,2.0,0.0,0.0,,,,,0.0,,0.0
2043,2022-10-22 02:00:00,8.9,5.8,105.0,1.5,1.3,59.0,0.12,2.0,0.0,0.0,,,,,0.0,,0.0
2044,2022-10-22 03:00:00,8.7,5.7,104.0,1.4,1.35,60.0,0.13,2.0,0.0,0.0,,,,,0.0,,0.0
2045,2022-10-22 04:00:00,9.3,5.9,104.0,1.35,1.4,61.0,0.13,2.0,0.0,0.0,,,,,0.0,,0.0
2046,2022-10-22 05:00:00,11.3,6.3,107.0,2.0,1.45,63.0,0.13,2.0,0.0,0.0,,,,,0.0,,0.0
2047,2022-10-22 06:00:00,11.7,6.5,113.0,2.15,1.55,64.0,0.1,2.0,0.25,0.25,,,,,0.0,,0.0
2048,2022-10-22 07:00:00,11.5,6.9,115.0,2.25,1.9,68.0,0.08,3.0,0.9,0.9,,,,,0.0,,0.0
2049,2022-10-22 08:00:00,10.1,6.5,106.0,1.15,2.05,79.0,0.07,4.0,1.9,1.9,,,,,0.0,,0.0
2050,2022-10-22 09:00:00,9.2,5.4,98.0,0.65,1.75,78.0,0.08,5.0,2.9,2.9,,,,,0.0,,0.0
2051,2022-10-22 10:00:00,9.8,4.9,96.0,0.5,1.6,80.0,0.1,5.0,3.3,3.4,,,,,0.0,,0.0
2052,2022-10-22 11:00:00,9.6,4.9,96.0,0.45,1.25,79.0,0.11,5.0,3.1,3.25,,,,,0.0,,0.0
2053,2022-10-22 12:00:00,8.7,4.9,94.0,0.45,1.25,80.0,0.13,4.0,2.5,2.55,,,,,0.0,,0.0
2054,2022-10-22 13:00:00,8.5,4.9,95.0,0.45,1.0,81.0,0.12,4.0,1.45,1.55,,,,,0.0,,0.0
2055,2022-10-22 14:00:00,8.7,4.9,96.0,0.5,1.0,81.0,0.12,4.0,0.55,0.65,,,,,0.0,,0.0
2056,2022-10-22 15:00:00,8.7,5.4,98.0,0.65,1.15,81.0,0.11,5.0,0.1,0.15,,,,,0.0,,0.0
2057,2022-10-22 16:00:00,9.3,5.8,102.0,1.1,1.2,79.0,0.11,4.0,0.0,0.0,,,,,0.0,,0.0
2058,2022-10-22 17:00:00,10.0,6.3,105.0,1.2,1.2,78.0,0.11,4.0,0.0,0.0,,,,,0.0,,0.0
2059,2022-10-22 18:00:00,10.8,7.3,108.0,1.35,1.35,77.0,0.12,4.0,0.0,0.0,,,,,0.0,,0.0
2060,2022-10-22 19:00:00,11.0,7.4,107.0,1.45,1.5,73.0,0.13,3.0,0.0,0.0,,,,,0.0,,0.0
2061,2022-10-22 20:00:00,11.8,8.0,109.0,1.5,1.9,73.0,0.13,4.0,0.0,0.0,,,,,0.0,,0.0
2062,2022-10-22 21:00:00,12.2,9.1,109.0,1.25,2.0,73.0,0.12,5.0,0.0,0.0,,,,,0.0,,0.0
2063,2022-10-22 22:00:00,12.9,9.2,109.0,1.15,2.05,72.0,0.11,4.0,0.0,0.0,,,,,0.0,,0.0
2064,2022-10-22 23:00:00,12.5,9.0,108.0,1.05,1.9,70.0,0.12,4.0,0.0,0.0,,,,,0.0,,0.0
2065,2022-10-23 00:00:00,12.8,8.9,107.0,0.95,1.75,68.0,0.12,4.0,0.0,0.0,,,,,0.0,,0.0
2066,2022-10-23 01:00:00,13.6,8.9,107.0,0.95,1.2,67.0,0.12,4.0,0.0,0.0,,,,,0.0,,0.0
2067,2022-10-23 02:00:00,16.0,8.9,109.0,0.95,1.15,65.0,0.12,5.0,0.0,0.0,,,,,0.0,,0.0
2068,2022-10-23 03:00:00,16.1,9.0,108.0,0.95,1.35,61.0,0.11,4.0,0.0,0.0,,,,,0.0,,0.0
2069,2022-10-23 04:00:00,16.3,9.1,105.0,0.95,1.4,58.0,0.1,5.0,0.0,0.0,,,,,0.0,,0.0
2070,2022-10-23 05:00:00,17.0,10.5,104.0,1.5,1.5,54.0,0.09,6.0,0.0,0.0,,,,,0.0,,0.0
2071,2022-10-23 06:00:00,17.8,12.3,115.0,2.35,1.35,52.0,0.1,4.0,0.2,0.2,,,,,0.0,,0.0
2072,2022-10-23 07:00:00,16.5,10.6,120.0,1.4,1.3,53.0,0.09,4.0,0.8,0.8,,,,,0.0,,0.0
2073,2022-10-23 08:00:00,17.2,10.1,111.0,1.2,2.05,62.0,0.11,6.0,1.7,1.7,,,,,0.0,,0.0
2074,2022-10-23 09:00:00,18.2,9.2,104.0,0.75,2.4,65.0,0.13,8.0,2.6,2.6,,,,,0.0,,0.0
2075,2022-10-23 10:00:00,22.8,9.1,96.0,0.55,2.25,70.0,0.16,14.0,3.05,3.05,,,,,0.1,,0.0
2076,2022-10-23 11:00:00,26.7,9.3,93.0,0.5,2.0,72.0,0.19,15.0,2.85,2.85,,,,,0.1,,0.0
2077,2022-10-23 12:00:00,30.4,8.9,91.0,0.4,1.4,72.0,0.24,17.0,2.15,2.2,,,,,0.1,,0.0
2078,2022-10-23 13:00:00,30.9,9.1,92.0,0.45,1.3,71.0,0.25,18.0,1.25,1.3,,,,,0.1,,0.0
2079,2022-10-23 14:00:00,31.5,9.4,91.0,0.6,1.3,70.0,0.25,17.0,0.5,0.55,,,,,0.1,,0.0
2080,2022-10-23 15:00:00,31.8,10.0,91.0,0.85,0.95,71.0,0.24,20.0,0.1,0.1,,,,,0.1,,0.0
2081,2022-10-23 16:00:00,29.9,10.9,93.0,1.2,1.1,68.0,0.22,21.0,0.0,0.0,,,,,0.0,,0.0
2082,2022-10-23 17:00:00,29.8,11.1,96.0,1.55,1.15,65.0,0.21,20.0,0.0,0.0,,,,,0.0,,0.0
2083,2022-10-23 18:00:00,30.1,12.0,97.0,2.0,1.15,64.0,0.19,19.0,0.0,0.0,,,,,0.0,,0.0
2084,2022-10-23 19:00:00,30.0,13.1,99.0,2.05,1.1,57.0,0.19,19.0,0.0,0.0,,,,,0.0,,0.0
2085,2022-10-23 20:00:00,30.0,13.3,100.0,1.95,1.1,56.0,0.2,17.0,0.0,0.0,,,,,0.0,,0.0
2086,2022-10-23 21:00:00,29.5,13.0,98.0,1.8,1.2,56.0,0.21,17.0,0.0,0.0,,,,,0.0,,0.0
2087,2022-10-23 22:00:00,28.9,12.5,97.0,1.65,0.95,56.0,0.23,18.0,0.0,0.0,,,,,0.0,,0.0
2088,2022-10-23 23:00:00,31.3,12.0,95.0,1.35,0.95,55.0,0.25,17.0,0.0,0.0,,,,,0.0,,0.0
2089,2022-10-24 00:00:00,25.3,11.5,96.0,1.1,1.1,56.0,0.23,16.0,0.0,0.0,,,,,0.0,,0.0
2090,2022-10-24 01:00:00,25.0,11.3,94.0,0.9,0.8,55.0,0.22,15.0,0.0,0.0,,,,,0.0,,0.0
2091,2022-10-24 02:00:00,25.1,11.5,91.0,0.8,0.9,54.0,0.21,14.0,0.0,0.0,,,,,0.0,,0.0
2092,2022-10-24 03:00:00,25.1,11.2,87.0,0.75,1.1,53.0,0.2,13.0,0.0,0.0,,,,,0.0,,0.0
2093,2022-10-24 04:00:00,25.7,11.7,87.0,0.95,1.0,51.0,0.2,13.0,0.0,0.0,,,,,0.0,,0.0
2094,2022-10-24 05:00:00,26.7,12.7,93.0,1.85,1.05,50.0,0.2,12.0,0.0,0.0,,,,,0.0,,0.0
2095,2022-10-24 06:00:00,27.8,13.9,102.0,2.5,1.05,49.0,0.19,12.0,0.15,0.2,,,,,0.0,,0.0
2096,2022-10-24 07:00:00,25.1,14.4,104.0,2.0,1.35,50.0,0.18,12.0,0.7,0.7,,,,,0.0,,0.0
2097,2022-10-24 08:00:00,25.8,13.1,97.0,1.75,1.55,61.0,0.17,13.0,1.55,1.55,,,,,0.0,,0.0
2098,2022-10-24 09:00:00,26.4,12.6,93.0,1.05,2.2,64.0,0.16,13.0,2.4,2.4,,,,,0.0,,0.0
2099,2022-10-24 10:00:00,31.7,11.4,83.0,0.65,1.75,69.0,0.15,15.0,2.9,2.9,,,,,0.0,,0.0
2100,2022-10-24 11:00:00,30.7,9.2,83.0,0.6,1.6,72.0,0.13,16.0,2.8,2.8,,,,,0.0,,0.0
2101,2022-10-24 12:00:00,28.6,9.3,81.0,0.45,1.25,72.0,0.11,18.0,2.2,2.25,,,,,0.0,,0.0
2102,2022-10-24 13:00:00,30.0,9.4,83.0,0.55,1.7,72.0,0.11,18.0,1.35,1.35,,,,,0.0,,0.0
2103,2022-10-24 14:00:00,29.3,9.9,85.0,0.65,1.65,70.0,0.1,18.0,0.55,0.55,,,,,0.0,,0.0
2104,2022-10-24 15:00:00,26.0,10.3,85.0,0.95,1.65,71.0,0.1,18.0,0.1,0.1,,,,,0.0,,0.0
2105,2022-10-24 16:00:00,27.9,10.4,87.0,1.6,2.2,70.0,0.1,18.0,0.0,0.0,,,,,0.0,,0.0
2106,2022-10-24 17:00:00,29.6,10.8,90.0,2.1,1.65,67.0,0.11,17.0,0.0,0.0,,,,,0.0,,0.0
2107,2022-10-24 18:00:00,29.0,11.7,94.0,2.35,1.6,64.0,0.11,15.0,0.0,0.0,,,,,0.0,,0.0
2108,2022-10-24 19:00:00,28.1,11.7,96.0,2.25,1.6,63.0,0.12,13.0,0.0,0.0,,,,,0.0,,0.0
2109,2022-10-24 20:00:00,26.1,11.8,96.0,2.15,1.6,63.0,0.12,12.0,0.0,0.0,,,,,0.0,,0.0
2110,2022-10-24 21:00:00,23.5,12.0,98.0,2.15,1.35,62.0,0.12,11.0,0.0,0.0,,,,,0.0,,0.0
2111,2022-10-24 22:00:00,21.8,11.6,99.0,1.85,1.7,61.0,0.13,11.0,0.0,0.0,,,,,0.0,,0.0
2112,2022-10-24 23:00:00,20.3,10.5,98.0,1.45,1.55,60.0,0.13,11.0,0.0,0.0,,,,,0.0,,0.0
2113,2022-10-25 00:00:00,18.8,9.9,89.0,1.05,1.45,59.0,0.16,10.0,0.0,0.0,,,,,0.0,,0.0
2114,2022-10-25 01:00:00,18.4,9.8,90.0,0.95,1.55,57.0,0.18,9.0,0.0,0.0,,,,,0.0,,0.0
2115,2022-10-25 02:00:00,18.0,9.5,92.0,0.8,1.6,55.0,0.2,9.0,0.0,0.0,,,,,0.0,,0.0
2116,2022-10-25 03:00:00,17.9,9.4,87.0,0.85,1.25,54.0,0.19,9.0,0.0,0.0,,,,,0.0,,0.0
2117,2022-10-25 04:00:00,17.5,9.4,88.0,1.1,1.2,53.0,0.2,9.0,0.0,0.0,,,,,0.0,,0.0
2118,2022-10-25 05:00:00,18.5,10.1,92.0,2.2,1.25,52.0,0.21,9.0,0.0,0.0,,,,,0.0,,0.0
2119,2022-10-25 06:00:00,20.0,11.9,102.0,2.7,1.35,52.0,0.21,9.0,0.2,0.2,,,,,0.0,,0.0
2120,2022-10-25 07:00:00,19.2,11.7,112.0,2.15,1.4,54.0,0.2,9.0,0.65,0.65,,,,,0.0,,0.0
2121,2022-10-25 08:00:00,19.2,12.0,102.0,2.1,2.55,66.0,0.18,10.0,1.35,1.45,,,,,0.0,,0.0
2122,2022-10-25 09:00:00,19.7,11.2,99.0,1.25,2.9,68.0,0.17,10.0,2.2,2.25,,,,,0.0,,0.0
2123,2022-10-25 10:00:00,20.6,10.7,91.0,1.05,2.45,72.0,0.16,11.0,2.7,2.75,,,,,0.0,,0.0
2124,2022-10-25 11:00:00,20.5,10.2,90.0,0.9,3.45,66.0,0.16,10.0,2.6,2.65,,,,,0.0,,0.0
2125,2022-10-25 12:00:00,22.5,9.7,91.0,0.9,2.75,69.0,0.17,12.0,2.05,2.05,,,,,0.0,,0.0
2126,2022-10-25 13:00:00,24.0,13.0,95.0,1.35,2.3,67.0,0.17,11.0,1.05,1.2,,,,,0.0,,0.0
2127,2022-10-25 14:00:00,23.4,12.9,98.0,1.3,2.05,72.0,0.19,12.0,0.35,0.5,,,,,0.0,,0.0
2128,2022-10-25 15:00:00,22.9,12.4,104.0,2.05,1.65,70.0,0.2,12.0,0.1,0.1,,,,,0.0,,0.0
2129,2022-10-25 16:00:00,20.8,12.7,111.0,2.95,1.7,66.0,0.21,11.0,0.0,0.0,,,,,0.0,,0.0
2130,2022-10-25 17:00:00,20.6,12.9,111.0,3.45,1.75,63.0,0.21,9.0,0.0,0.0,,,,,0.0,,0.0
2131,2022-10-25 18:00:00,21.1,13.0,108.0,3.6,1.55,60.0,0.22,8.0,0.0,0.0,,,,,0.0,,0.0
2132,2022-10-25 19:00:00,20.8,14.0,114.0,4.5,1.75,52.0,0.21,7.0,0.0,0.0,,,,,0.0,,0.0
2133,2022-10-25 20:00:00,21.7,15.0,113.0,4.15,1.5,50.0,0.2,7.0,0.0,0.0,,,,,0.0,,0.0
2134,2022-10-25 21:00:00,22.2,15.2,113.0,4.1,1.35,48.0,0.19,7.0,0.0,0.0,,,,,0.0,,0.0
2135,2022-10-25 22:00:00,22.6,15.3,113.0,3.9,1.2,45.0,0.19,8.0,0.0,0.0,,,,,0.0,,0.0
2136,2022-10-25 23:00:00,23.5,15.6,119.0,3.55,1.25,43.0,0.18,8.0,0.0,0.0,,,,,0.0,,0.0
2137,2022-10-26 00:00:00,26.1,16.5,121.0,3.55,1.4,38.0,0.21,8.0,0.0,0.0,,,,,0.0,,0.0
2138,2022-10-26 01:00:00,26.1,17.1,121.0,3.2,1.75,38.0,0.21,8.0,0.0,0.0,,,,,0.0,,0.0
2139,2022-10-26 02:00:00,24.8,18.0,119.0,3.3,2.25,36.0,0.22,6.0,0.0,0.0,,,,,0.0,,0.0
2140,2022-10-26 03:00:00,23.8,18.9,122.0,3.35,2.4,35.0,0.23,6.0,0.0,0.0,,,,,0.0,,0.0
2141,2022-10-26 04:00:00,24.1,20.4,125.0,3.35,2.4,34.0,0.23,6.0,0.0,0.0,,,,,0.0,,0.0
2142,2022-10-26 05:00:00,28.3,21.5,127.0,4.35,3.1,34.0,0.23,6.0,0.0,0.0,,,,,0.0,,0.0
2143,2022-10-26 06:00:00,31.1,23.4,130.0,5.35,3.85,33.0,0.22,7.0,0.1,0.15,,,,,0.0,,0.0
2144,2022-10-26 07:00:00,31.4,24.9,134.0,3.3,6.65,44.0,0.2,7.0,0.45,0.65,,,,,0.0,,0.0
2145,2022-10-26 08:00:00,30.4,21.7,122.0,2.1,8.85,57.0,0.18,7.0,1.3,1.45,,,,,0.0,,0.0
2146,2022-10-26 09:00:00,29.8,19.0,115.0,1.7,8.6,59.0,0.16,10.0,2.15,2.3,,,,,0.0,,0.0
2147,2022-10-26 10:00:00,29.8,18.6,110.0,1.2,9.5,65.0,0.15,9.0,2.7,2.75,,,,,0.0,,0.0
2148,2022-10-26 11:00:00,30.0,18.6,110.0,0.85,8.9,69.0,0.14,9.0,2.65,2.65,,,,,0.0,,0.0
2149,2022-10-26 12:00:00,29.1,19.2,111.0,0.7,7.6,71.0,0.11,9.0,2.15,2.15,,,,,0.0,,0.0
2150,2022-10-26 13:00:00,26.4,18.7,108.0,0.75,7.1,72.0,0.11,9.0,1.2,1.25,,,,,0.0,,0.0
2151,2022-10-26 14:00:00,26.2,18.7,108.0,0.9,7.9,69.0,0.12,9.0,0.5,0.5,,,,,0.0,,0.0
2152,2022-10-26 15:00:00,27.5,19.8,112.0,1.65,10.6,67.0,0.12,8.0,0.1,0.1,,,,,0.0,,0.0
2153,2022-10-26 16:00:00,30.5,21.9,120.0,3.0,15.1,60.0,0.12,7.0,0.0,0.0,,,,,0.0,,0.0
2154,2022-10-26 17:00:00,33.2,22.2,129.0,3.9,12.35,57.0,0.11,7.0,0.0,0.0,,,,,0.0,,0.0
2155,2022-10-26 18:00:00,32.4,22.7,138.0,4.6,13.95,55.0,0.1,7.0,0.0,0.0,,,,,0.0,,0.0
2156,2022-10-26 19:00:00,35.8,24.2,142.0,4.9,13.1,52.0,0.1,7.0,0.0,0.0,,,,,0.0,,0.0
2157,2022-10-26 20:00:00,33.2,26.4,143.0,5.05,9.45,48.0,0.1,7.0,0.0,0.0,,,,,0.0,,0.0
2158,2022-10-26 21:00:00,29.9,26.3,141.0,5.15,7.25,43.0,0.1,6.0,0.0,0.0,,,,,0.0,,0.0
2159,2022-10-26 22:00:00,26.6,24.6,138.0,5.25,5.35,42.0,0.09,6.0,0.0,0.0,,,,,0.0,,0.0
2160,2022-10-26 23:00:00,26.6,22.0,135.0,5.1,5.05,41.0,0.08,6.0,0.0,0.0,,,,,0.0,,0.0
2161,2022-10-27 00:00:00,29.6,22.3,133.0,4.25,6.7,42.0,0.1,7.0,0.0,0.0,,,,,0.0,,0.0
2162,2022-10-27 01:00:00,29.8,21.7,132.0,3.75,6.95,41.0,0.1,7.0,0.0,0.0,,,,,0.0,,0.0
2163,2022-10-27 02:00:00,30.0,21.7,130.0,3.35,7.75,41.0,0.1,7.0,0.0,0.0,,,,,0.0,,0.0
2164,2022-10-27 03:00:00,30.0,22.9,128.0,3.15,8.55,41.0,0.09,7.0,0.0,0.0,,,,,0.0,,0.0
2165,2022-10-27 04:00:00,30.1,24.0,129.0,3.1,8.6,41.0,0.09,6.0,0.0,0.0,,,,,0.0,,0.0
2166,2022-10-27 05:00:00,30.7,25.5,140.0,3.7,8.5,40.0,0.09,6.0,0.0,0.0,,,,,0.0,,0.0
2167,2022-10-27 06:00:00,31.9,26.0,146.0,4.95,8.9,40.0,0.09,6.0,0.2,0.2,,,,,0.0,,0.0
2168,2022-10-27 07:00:00,31.6,25.9,152.0,4.4,11.15,41.0,0.1,6.0,0.7,0.7,,,,,0.0,,0.0
2169,2022-10-27 08:00:00,30.0,24.0,130.0,2.3,14.65,59.0,0.09,6.0,1.5,1.5,,,,,0.0,,0.0
2170,2022-10-27 09:00:00,27.7,20.6,122.0,1.45,16.1,63.0,0.09,6.0,2.35,2.35,,,,,0.0,,0.0
2171,2022-10-27 10:00:00,23.8,17.3,113.0,0.95,10.5,68.0,0.08,5.0,2.8,2.8,,,,,0.0,,0.0
2172,2022-10-27 11:00:00,21.1,14.5,109.0,0.65,11.1,72.0,0.08,5.0,2.6,2.75,,,,,0.0,,0.0
2173,2022-10-27 12:00:00,18.9,12.8,104.0,0.5,10.75,74.0,0.07,5.0,2.0,2.3,,,,,0.0,,0.0
2174,2022-10-27 13:00:00,18.2,12.2,103.0,0.5,12.95,73.0,0.08,5.0,1.15,1.35,,,,,0.0,,0.0
2175,2022-10-27 14:00:00,17.5,12.0,105.0,0.65,12.4,73.0,0.09,5.0,0.45,0.55,,,,,0.0,,0.0
2176,2022-10-27 15:00:00,18.6,12.2,109.0,1.15,11.8,71.0,0.09,5.0,0.1,0.1,,,,,0.0,,0.0
2177,2022-10-27 16:00:00,19.7,13.5,114.0,2.0,10.55,67.0,0.09,5.0,0.0,0.0,,,,,0.0,,0.0
2178,2022-10-27 17:00:00,21.7,16.4,120.0,2.35,9.95,65.0,0.09,5.0,0.0,0.0,,,,,0.0,,0.0
2179,2022-10-27 18:00:00,22.8,18.1,125.0,2.45,8.8,63.0,0.1,4.0,0.0,0.0,,,,,0.0,,0.0
2180,2022-10-27 19:00:00,25.6,20.1,127.0,3.6,7.0,56.0,0.1,4.0,0.0,0.0,,,,,0.0,,0.0
2181,2022-10-27 20:00:00,26.2,22.3,131.0,3.9,6.4,51.0,0.1,4.0,0.0,0.0,,,,,0.0,,0.0
2182,2022-10-27 21:00:00,26.5,23.2,134.0,4.0,6.6,47.0,0.1,4.0,0.0,0.0,,,,,0.0,,0.0
2183,2022-10-27 22:00:00,26.5,23.2,135.0,3.9,6.05,45.0,0.1,4.0,0.0,0.0,,,,,0.0,,0.0
2184,2022-10-27 23:00:00,26.7,23.0,135.0,3.6,5.85,45.0,0.09,4.0,0.0,0.0,,,,,0.0,,0.0
2185,2022-10-28 00:00:00,26.7,22.9,135.0,3.25,5.95,47.0,0.06,4.0,0.0,0.0,,,,,0.0,,0.0
2186,2022-10-28 01:00:00,26.2,22.8,132.0,3.0,6.15,46.0,0.06,4.0,0.0,0.0,,,,,0.0,,0.0
2187,2022-10-28 02:00:00,26.0,22.1,129.0,2.65,6.3,44.0,0.06,4.0,0.0,0.0,,,,,0.0,,0.0
2188,2022-10-28 03:00:00,26.1,21.5,127.0,2.4,6.7,42.0,0.05,4.0,0.0,0.0,,,,,0.0,,0.0
2189,2022-10-28 04:00:00,26.2,21.5,129.0,2.55,7.4,41.0,0.05,4.0,0.0,0.0,,,,,0.0,,0.0
2190,2022-10-28 05:00:00,26.7,21.5,133.0,3.3,7.4,39.0,0.05,4.0,0.0,0.0,,,,,0.0,,0.0
2191,2022-10-28 06:00:00,27.1,21.8,139.0,4.2,8.15,40.0,0.05,4.0,0.2,0.2,,,,,0.0,,0.0
2192,2022-10-28 07:00:00,25.7,21.0,135.0,3.05,7.7,50.0,0.05,3.0,0.75,0.8,,,,,0.0,,0.0
2193,2022-10-28 08:00:00,22.2,18.4,126.0,1.9,8.05,60.0,0.04,3.0,1.7,1.7,,,,,0.0,,0.0
2194,2022-10-28 09:00:00,19.8,14.7,116.0,1.25,9.0,66.0,0.04,3.0,2.65,2.65,,,,,0.0,,0.0
2195,2022-10-28 10:00:00,16.8,12.6,113.0,0.9,8.1,70.0,0.04,3.0,3.2,3.2,,,,,0.0,,0.0
2196,2022-10-28 11:00:00,14.5,10.7,105.0,0.65,6.4,73.0,0.04,3.0,2.95,3.1,,,,,0.0,,0.0
2197,2022-10-28 12:00:00,13.3,9.3,98.0,0.55,6.55,74.0,0.04,2.0,2.1,2.4,,,,,0.0,,0.0
2198,2022-10-28 13:00:00,13.3,8.9,97.0,0.55,10.9,74.0,0.04,2.0,1.25,1.4,,,,,0.0,,0.0
2199,2022-10-28 14:00:00,13.5,9.2,98.0,0.65,13.1,74.0,0.05,2.0,0.5,0.55,,,,,0.0,,0.0
2200,2022-10-28 15:00:00,13.0,9.9,103.0,1.1,11.25,72.0,0.05,2.0,0.1,0.1,,,,,0.0,,0.0
2201,2022-10-28 16:00:00,14.0,10.9,111.0,2.05,10.55,67.0,0.05,2.0,0.0,0.0,,,,,0.0,,0.0
2202,2022-10-28 17:00:00,15.8,12.0,116.0,2.45,10.3,65.0,0.05,2.0,0.0,0.0,,,,,0.0,,0.0
2203,2022-10-28 18:00:00,16.4,13.7,121.0,3.15,9.7,63.0,0.05,2.0,0.0,0.0,,,,,0.0,,0.0
2204,2022-10-28 19:00:00,18.3,15.3,125.0,3.3,7.8,57.0,0.05,2.0,0.0,0.0,,,,,0.0,,0.0
